KP_lab_id	KP_NCBI_id	blastn_length	KP_lab_length	KP_NCBI_length	covrage(%)
CPB0513	MZ634341.1	49	46670	157530	0.04799216454456415
CPB0288	MN689778.1	50	159208	49169	0.04798994130830178
CPB0670	MK327140.1	49	157355	46907	0.0479775973994184
CPB0670	NC_054652.1	49	157355	46907	0.0479775973994184
CPB0671	MZ318367.1	49	157552	46774	0.04796256961913804
CPB0671	MK327140.1	49	157552	46907	0.047931370103541544
CPB0671	NC_054652.1	49	157552	46907	0.047931370103541544
CPB0288	MW722082.1	49	159208	45424	0.04789084796121818
CPB0288	NC_054654.1	49	159208	45424	0.04789084796121818
CPB0897	MG770379.1	49	47942	156801	0.04786488426954767
CPB0897	NC_047932.1	49	47942	156801	0.04786488426954767
CPB0288	MZ836210.1	49	159208	46100	0.047733161883609015
CPB0669	MK327140.1	46	145843	46907	0.047730220492866404
CPB0669	NC_054652.1	46	145843	46907	0.047730220492866404
CPB0672	MK327140.1	46	145843	46907	0.047730220492866404
CPB0672	NC_054652.1	46	145843	46907	0.047730220492866404
CPB0897	MZ634341.1	49	47942	157530	0.047695063074287496
CPB0288	OL362277.1	49	159208	46373	0.047669774930562646
CPB0288	MT682064.1	49	159208	46391	0.04766560148638855
CPB0288	NC_054653.1	49	159208	46391	0.04766560148638855
CPB0455	MN689778.1	50	161166	49169	0.047543204887441466
CPB0455	MW722082.1	49	161166	45424	0.04743695241783242
CPB0455	NC_054654.1	49	161166	45424	0.04743695241783242
CPB0214	MG922974.1	47	124967	73679	0.04732035882927419
CPB0214	NC_048700.1	47	124967	73679	0.04732035882927419
CPB0455	MZ836210.1	49	161166	46100	0.04728223635328515
CPB0455	MW119258.1	49	161166	46218	0.04725533310187864
CPB0455	OL362277.1	49	161166	46373	0.04722004057068792
CPB0455	MT682064.1	49	161166	46391	0.047215945499308624
CPB0455	NC_054653.1	49	161166	46391	0.047215945499308624
CPB0455	MZ318367.1	49	161166	46774	0.04712897951332115
CPB0455	MK327140.1	49	161166	46907	0.0470988547288692
CPB0455	NC_054652.1	49	161166	46907	0.0470988547288692
CPB0521	KY271400.1	40	157130	19260	0.04535404501388968
CPB0265	KY271400.1	40	157226	19260	0.0453293745679544
CPB0264	KY271400.1	40	157326	19260	0.0453037047104527
CPB0508	KY271400.1	40	157680	19260	0.04521306657624054
CPB0250	KY271400.1	40	158067	19260	0.04511439318321519
CPB0243	MK416018.1	74	298638	34141	0.04447396019580562
CPB0243	NC_049451.1	74	298638	34141	0.04447396019580562
CPB0218	MK416018.1	74	299524	34141	0.04435586591341615
CPB0218	NC_049451.1	74	299524	34141	0.04435586591341615
CPB0214	MW394391.1	95	124967	307210	0.043963468671400836
CPB0214	NC_061421.1	95	124967	307210	0.043963468671400836
CPB0243	MK422453.1	74	298638	39086	0.04382276651940638
CPB0243	NC_049453.1	74	298638	39086	0.04382276651940638
CPB0265	OK490460.1	43	157226	39144	0.04379487701787442
CPB0265	OK490463.1	43	157226	39144	0.04379487701787442
CPB0265	OK490466.1	43	157226	39144	0.04379487701787442
CPB0265	OK490469.1	43	157226	39144	0.04379487701787442
CPB0265	OK490472.1	43	157226	39144	0.04379487701787442
CPB0264	OK490460.1	43	157326	39144	0.0437725861454675
CPB0264	OK490463.1	43	157326	39144	0.0437725861454675
CPB0264	OK490466.1	43	157326	39144	0.0437725861454675
CPB0264	OK490469.1	43	157326	39144	0.0437725861454675
CPB0264	OK490472.1	43	157326	39144	0.0437725861454675
CPB0218	MK422453.1	74	299524	39086	0.04370810076489177
CPB0218	NC_049453.1	74	299524	39086	0.04370810076489177
CPB0508	OK490460.1	43	157680	39144	0.043693858472544
CPB0508	OK490463.1	43	157680	39144	0.043693858472544
CPB0508	OK490466.1	43	157680	39144	0.043693858472544
CPB0508	OK490469.1	43	157680	39144	0.043693858472544
CPB0508	OK490472.1	43	157680	39144	0.043693858472544
CPB0250	OK490460.1	43	158067	39144	0.043608115165989725
CPB0250	OK490463.1	43	158067	39144	0.043608115165989725
CPB0250	OK490466.1	43	158067	39144	0.043608115165989725
CPB0250	OK490469.1	43	158067	39144	0.043608115165989725
CPB0250	OK490472.1	43	158067	39144	0.043608115165989725
CPB0845	MW119258.1	43	155015	46218	0.04273652929688471
CPB0845	MZ318367.1	43	155015	46774	0.04261877505711411
CPB0845	MK327140.1	43	155015	46907	0.04259070334089401
CPB0845	NC_054652.1	43	155015	46907	0.04259070334089401
CPB0849	MW119258.1	43	156692	46218	0.042383322655364444
CPB0160	MZ634344.1	60	174012	109179	0.04237422799453373
CPB0518	MW119258.1	43	156802	46218	0.042360358585361045
CPB0849	MZ318367.1	43	156692	46774	0.042267504153028025
CPB0518	MZ318367.1	43	156802	46774	0.0422446653829528
CPB0662	MW119258.1	43	157364	46218	0.0422434203416805
CPB0849	MK327140.1	43	156692	46907	0.04223989312324716
CPB0849	NC_054652.1	43	156692	46907	0.04223989312324716
CPB0518	MK327140.1	43	156802	46907	0.042217084173993294
CPB0518	NC_054652.1	43	156802	46907	0.042217084173993294
CPB0662	MZ318367.1	43	157364	46774	0.042128364145822925
CPB0662	MK327140.1	43	157364	46907	0.0421009345428377
CPB0662	NC_054652.1	43	157364	46907	0.0421009345428377
CPB0160	MN434094.1	60	174012	112215	0.04192476600739972
CPB0892	MW119258.1	43	159064	46218	0.04189359028068705
CPB0893	MW119258.1	43	159064	46218	0.04189359028068705
CPB0160	MZ571828.1	60	174012	112862	0.0418302111728494
CPB0160	MZ571830.1	60	174012	113149	0.04178840441424845
CPB0892	MZ318367.1	43	159064	46774	0.0417804292696198
CPB0893	MZ318367.1	43	159064	46774	0.0417804292696198
CPB0892	MK327140.1	43	159064	46907	0.04175345072850062
CPB0892	NC_054652.1	43	159064	46907	0.04175345072850062
CPB0893	MK327140.1	43	159064	46907	0.04175345072850062
CPB0893	NC_054652.1	43	159064	46907	0.04175345072850062
CPB0160	MN434096.1	60	174012	113671	0.04171257947115401
CPB0845	MW394391.1	95	155015	307210	0.04110552220239061
CPB0845	NC_061421.1	95	155015	307210	0.04110552220239061
CPB0262	MW394391.1	95	155531	307210	0.041059685655690764
CPB0262	NC_061421.1	95	155531	307210	0.041059685655690764
CPB0255	MG922974.1	47	155409	73679	0.04103226707640732
CPB0255	NC_048700.1	47	155409	73679	0.04103226707640732
CPB0262	MG922974.1	47	155531	73679	0.04101042711923563
CPB0262	NC_048700.1	47	155531	73679	0.04101042711923563
CPB0289	MW394391.1	95	156127	307210	0.041006869729807896
CPB0289	NC_061421.1	95	156127	307210	0.041006869729807896
CPB0234	MW394391.1	95	156199	307210	0.04100049847974468
CPB0234	NC_061421.1	95	156199	307210	0.04100049847974468
CPB0158	MW394391.1	95	156211	307210	0.04099943679721031
CPB0158	NC_061421.1	95	156211	307210	0.04099943679721031
CPB0166	MW394391.1	95	156211	307210	0.04099943679721031
CPB0166	NC_061421.1	95	156211	307210	0.04099943679721031
CPB0172	MW394391.1	95	156211	307210	0.04099943679721031
CPB0172	NC_061421.1	95	156211	307210	0.04099943679721031
CPB0197	MW394391.1	95	156211	307210	0.04099943679721031
CPB0197	NC_061421.1	95	156211	307210	0.04099943679721031
CPB0202	MW394391.1	95	156299	307210	0.040991652805015655
CPB0202	NC_061421.1	95	156299	307210	0.040991652805015655
CPB0220	MW394391.1	95	156299	307210	0.040991652805015655
CPB0220	NC_061421.1	95	156299	307210	0.040991652805015655
CPB0188	MW394391.1	95	156310	307210	0.04099068001380739
CPB0188	NC_061421.1	95	156310	307210	0.04099068001380739
CPB0196	MW394391.1	95	156311	307210	0.04099059158053249
CPB0196	NC_061421.1	95	156311	307210	0.04099059158053249
CPB0251	MW394391.1	95	156311	307210	0.04099059158053249
CPB0251	NC_061421.1	95	156311	307210	0.04099059158053249
CPB0282	MW394391.1	95	156311	307210	0.04099059158053249
CPB0282	NC_061421.1	95	156311	307210	0.04099059158053249
CPB0191	MW394391.1	95	156391	307210	0.04098351815462003
CPB0191	NC_061421.1	95	156391	307210	0.04098351815462003
CPB0277	MW394391.1	95	156482	307210	0.040975475099850764
CPB0277	NC_061421.1	95	156482	307210	0.040975475099850764
CPB0849	MW394391.1	95	156692	307210	0.04095692624735397
CPB0849	NC_061421.1	95	156692	307210	0.04095692624735397
CPB0216	MW394391.1	95	156770	307210	0.040950040950040956
CPB0216	NC_061421.1	95	156770	307210	0.040950040950040956
CPB0518	MW394391.1	95	156802	307210	0.04094721688232201
CPB0518	NC_061421.1	95	156802	307210	0.04094721688232201
CPB0521	MW394391.1	95	157130	307210	0.04091829263040014
CPB0521	NC_061421.1	95	157130	307210	0.04091829263040014
CPB0265	MW394391.1	95	157226	307210	0.040909834724267714
CPB0265	NC_061421.1	95	157226	307210	0.040909834724267714
CPB0289	MG922974.1	47	156127	73679	0.04090406690860987
CPB0289	NC_048700.1	47	156127	73679	0.04090406690860987
CPB0264	MW394391.1	95	157326	307210	0.04090102812268586
CPB0264	NC_061421.1	95	157326	307210	0.04090102812268586
CPB0662	MW394391.1	95	157364	307210	0.040897682608152845
CPB0662	NC_061421.1	95	157364	307210	0.040897682608152845
CPB0234	MG922974.1	47	156199	73679	0.0408912553615396
CPB0234	NC_048700.1	47	156199	73679	0.0408912553615396
CPB0158	MG922974.1	47	156211	73679	0.040889120883900995
CPB0158	NC_048700.1	47	156211	73679	0.040889120883900995
CPB0166	MG922974.1	47	156211	73679	0.040889120883900995
CPB0166	NC_048700.1	47	156211	73679	0.040889120883900995
CPB0172	MG922974.1	47	156211	73679	0.040889120883900995
CPB0172	NC_048700.1	47	156211	73679	0.040889120883900995
CPB0197	MG922974.1	47	156211	73679	0.040889120883900995
CPB0197	NC_048700.1	47	156211	73679	0.040889120883900995
CPB0202	MG922974.1	47	156299	73679	0.04087347485411648
CPB0202	NC_048700.1	47	156299	73679	0.04087347485411648
CPB0220	MG922974.1	47	156299	73679	0.04087347485411648
CPB0220	NC_048700.1	47	156299	73679	0.04087347485411648
CPB0188	MG922974.1	47	156310	73679	0.04087151994225811
CPB0188	NC_048700.1	47	156310	73679	0.04087151994225811
CPB0196	MG922974.1	47	156311	73679	0.04087134223227097
CPB0196	NC_048700.1	47	156311	73679	0.04087134223227097
CPB0251	MG922974.1	47	156311	73679	0.04087134223227097
CPB0251	NC_048700.1	47	156311	73679	0.04087134223227097
CPB0282	MG922974.1	47	156311	73679	0.04087134223227097
CPB0282	NC_048700.1	47	156311	73679	0.04087134223227097
CPB0191	MG922974.1	47	156391	73679	0.04085713043856218
CPB0191	NC_048700.1	47	156391	73679	0.04085713043856218
CPB0257	MG922974.1	47	156395	73679	0.04085642010831298
CPB0257	NC_048700.1	47	156395	73679	0.04085642010831298
CPB0270	MW394391.1	95	157890	307210	0.040851429800043
CPB0270	NC_061421.1	95	157890	307210	0.040851429800043
CPB0277	MG922974.1	47	156482	73679	0.04084097653381764
CPB0277	NC_048700.1	47	156482	73679	0.04084097653381764
CPB0243	MG770379.1	93	298638	156801	0.04083971728376358
CPB0243	NC_047932.1	93	298638	156801	0.04083971728376358
CPB0258	MG922974.1	47	156498	73679	0.04083813760714581
CPB0258	NC_048700.1	47	156498	73679	0.04083813760714581
CPB0250	MW394391.1	95	158067	307210	0.04083588915850128
CPB0250	NC_061421.1	95	158067	307210	0.04083588915850128
CPB0243	ON202820.1	93	298638	157100	0.04081292321465403
CPB0216	MG922974.1	47	156770	73679	0.04078993616808925
CPB0216	NC_048700.1	47	156770	73679	0.04078993616808925
CPB0243	ON323462.1	93	298638	157384	0.04078750586594507
CPB0243	ON399185.1	93	298638	157384	0.04078750586594507
CPB0157	MG922974.1	47	156792	73679	0.04078604249558513
CPB0157	NC_048700.1	47	156792	73679	0.04078604249558513
CPB0235	MG922974.1	47	156859	73679	0.04077418907078226
CPB0235	NC_048700.1	47	156859	73679	0.04077418907078226
CPB0218	MG770379.1	93	299524	156801	0.04076042294417356
CPB0218	NC_047932.1	93	299524	156801	0.04076042294417356
CPB0521	OK490460.1	40	157130	39144	0.04075934662767356
CPB0521	OK490463.1	40	157130	39144	0.04075934662767356
CPB0521	OK490466.1	40	157130	39144	0.04075934662767356
CPB0521	OK490469.1	40	157130	39144	0.04075934662767356
CPB0521	OK490472.1	40	157130	39144	0.04075934662767356
CPB0903	MG922974.1	47	156957	73679	0.040756863629268635
CPB0903	NC_048700.1	47	156957	73679	0.040756863629268635
CPB0288	MW394391.1	95	159208	307210	0.0407359921786895
CPB0288	NC_061421.1	95	159208	307210	0.0407359921786895
CPB0218	ON202820.1	93	299524	157100	0.04073373278671292
CPB0523	MW394391.1	95	159259	307210	0.04073153843020651
CPB0523	NC_061421.1	95	159259	307210	0.04073153843020651
CPB0265	MG922974.1	47	157226	73679	0.040709382646542946
CPB0265	NC_048700.1	47	157226	73679	0.040709382646542946
CPB0218	ON323462.1	93	299524	157384	0.04070841394766561
CPB0218	ON399185.1	93	299524	157384	0.04070841394766561
CPB0264	MG922974.1	47	157326	73679	0.04069175991861648
CPB0264	NC_048700.1	47	157326	73679	0.04069175991861648
CPB0670	MG922974.1	47	157355	73679	0.04068665218106426
CPB0670	NC_048700.1	47	157355	73679	0.04068665218106426
CPB0253	MG922974.1	47	157368	73679	0.04068436292182976
CPB0253	NC_048700.1	47	157368	73679	0.04068436292182976
CPB0671	MG922974.1	47	157552	73679	0.040651988703936756
CPB0671	NC_048700.1	47	157552	73679	0.040651988703936756
CPB0508	MG922974.1	47	157680	73679	0.04062949787991822
CPB0508	NC_048700.1	47	157680	73679	0.04062949787991822
CPB0270	MG922974.1	47	157890	73679	0.0405926527298559
CPB0270	NC_048700.1	47	157890	73679	0.0405926527298559
CPB0243	MG428991.1	93	298638	159631	0.04058751519304164
CPB0243	NC_047900.1	93	298638	159631	0.04058751519304164
CPB0250	MG922974.1	47	158067	73679	0.040561649392006766
CPB0250	NC_048700.1	47	158067	73679	0.040561649392006766
CPB0661	MG922974.1	47	158135	73679	0.04054975109354914
CPB0661	NC_048700.1	47	158135	73679	0.04054975109354914
CPB0218	MG428991.1	93	299524	159631	0.04050919624092082
CPB0218	NC_047900.1	93	299524	159631	0.04050919624092082
CPB0160	MN163280.1	60	174012	122710	0.04044189510720472
CPB0892	MG922974.1	47	159064	73679	0.040387895661738483
CPB0892	NC_048700.1	47	159064	73679	0.040387895661738483
CPB0893	MG922974.1	47	159064	73679	0.040387895661738483
CPB0893	NC_048700.1	47	159064	73679	0.040387895661738483
CPB0523	MG922974.1	47	159259	73679	0.040354085636521306
CPB0523	NC_048700.1	47	159259	73679	0.040354085636521306
CPB0160	KX845404.2	60	174012	123490	0.04033586328831403
CPB0160	NC_041899.1	60	174012	123490	0.04033586328831403
CPB0652	MG922974.1	47	160843	73679	0.04008152753259822
CPB0652	NC_048700.1	47	160843	73679	0.04008152753259822
CPB0653	MG922974.1	47	160843	73679	0.04008152753259822
CPB0653	NC_048700.1	47	160843	73679	0.04008152753259822
CPB0666	MG922974.1	47	160843	73679	0.04008152753259822
CPB0666	NC_048700.1	47	160843	73679	0.04008152753259822
CPB0286	MT939253.1	37	46856	142896	0.03899827142796913
CPB0286	MT178275.1	37	46856	143800	0.038813360187982544
CPB0286	NC_048873.1	37	46856	143800	0.038813360187982544
CPB0272	MT939253.1	37	48376	142896	0.038688360031787196
CPB0272	MT178275.1	37	48376	143800	0.03850636916160186
CPB0272	NC_048873.1	37	48376	143800	0.03850636916160186
CPB0265	MF612073.1	41	157226	61644	0.03746516196829168
CPB0265	NC_054966.1	41	157226	61644	0.03746516196829168
CPB0264	MF612073.1	41	157326	61644	0.03744805224459972
CPB0264	NC_054966.1	41	157326	61644	0.03744805224459972
CPB0508	MF612073.1	41	157680	61644	0.03738760919917565
CPB0508	NC_054966.1	41	157680	61644	0.03738760919917565
CPB0250	MF612073.1	41	158067	61644	0.03732175448657554
CPB0250	NC_054966.1	41	158067	61644	0.03732175448657554
CPB0521	MF612073.1	40	157130	61644	0.03656741660343551
CPB0521	NC_054966.1	40	157130	61644	0.03656741660343551
CPB0169	MG428990.1	57	157213	157281	0.03624870426780797
CPB0169	NC_047901.1	57	157213	157281	0.03624870426780797
CPB0169	MN045230.1	57	157213	157741	0.03619576192078843
CPB0169	NC_049462.1	57	157213	157741	0.03619576192078843
CPB0243	MT251347.1	65	298638	62420	0.03600529554808369
CPB0243	MT251348.1	65	298638	62420	0.03600529554808369
CPB0243	NC_054965.1	65	298638	62420	0.03600529554808369
CPB0169	MN478483.1	57	157213	160795	0.03584815476340218
CPB0169	NC_049472.1	57	157213	160795	0.03584815476340218
CPB0881	MG428990.1	57	169661	157281	0.03486856996042111
CPB0881	NC_047901.1	57	169661	157281	0.03486856996042111
CPB0881	MN045230.1	57	169661	157741	0.034819579599391574
CPB0881	NC_049462.1	57	169661	157741	0.034819579599391574
CPB0881	MN478483.1	57	169661	160795	0.03449778487907618
CPB0881	NC_049472.1	57	169661	160795	0.03449778487907618
CPB0218	MH899585.1	61	299524	70408	0.0329790339846242
CPB0218	NC_049444.1	61	299524	70408	0.0329790339846242
CPB0218	MN163281.1	61	299524	70623	0.03295987810248361
CPB0218	NC_049467.1	61	299524	70623	0.03295987810248361
CPB0214	MW722082.1	28	124967	45424	0.03286558562365383
CPB0214	NC_054654.1	28	124967	45424	0.03286558562365383
CPB0214	MZ836210.1	28	124967	46100	0.03273571173867549
CPB0214	MW119258.1	28	124967	46218	0.03271314659578818
CPB0214	OL362277.1	28	124967	46373	0.03268355316913739
CPB0214	MT682064.1	28	124967	46391	0.03268011998272622
CPB0214	NC_054653.1	28	124967	46391	0.03268011998272622
CPB0214	MZ318367.1	28	124967	46774	0.032607239971818025
CPB0214	MK327140.1	28	124967	46907	0.03258200774986327
CPB0214	NC_054652.1	28	124967	46907	0.03258200774986327
CPB0243	MH899585.1	60	298638	70408	0.03251627168428868
CPB0243	NC_049444.1	60	298638	70408	0.03251627168428868
CPB0243	MN163281.1	60	298638	70623	0.03249733928034642
CPB0243	NC_049467.1	60	298638	70623	0.03249733928034642
CPB0490	MT708547.1	67	76768	346937	0.031625777368688116
CPB0243	MG428990.1	70	298638	157281	0.030707208955976825
CPB0243	NC_047901.1	70	298638	157281	0.030707208955976825
CPB0243	MN045230.1	70	298638	157741	0.030676258110035735
CPB0243	NC_049462.1	70	298638	157741	0.030676258110035735
CPB0243	MN478483.1	70	298638	160795	0.030472343083757587
CPB0243	NC_049472.1	70	298638	160795	0.030472343083757587
CPB0845	MW722082.1	28	155015	45424	0.027938674609232737
CPB0845	NC_054654.1	28	155015	45424	0.027938674609232737
CPB0262	MW722082.1	28	155531	45424	0.027866935383543578
CPB0262	NC_054654.1	28	155531	45424	0.027866935383543578
CPB0845	MZ836210.1	28	155015	46100	0.027844765432712627
CPB0845	OL362277.1	28	155015	46373	0.027807019286154092
CPB0845	MT682064.1	28	155015	46391	0.02780453412510054
CPB0845	NC_054653.1	28	155015	46391	0.02780453412510054
CPB0289	MW722082.1	28	156127	45424	0.02778453096238669
CPB0289	NC_054654.1	28	156127	45424	0.02778453096238669
CPB0234	MW722082.1	28	156199	45424	0.027774609047578898
CPB0234	NC_054654.1	28	156199	45424	0.027774609047578898
CPB0262	MZ836210.1	28	155531	46100	0.027773507050007192
CPB0158	MW722082.1	28	156211	45424	0.027772956084013194
CPB0158	NC_054654.1	28	156211	45424	0.027772956084013194
CPB0166	MW722082.1	28	156211	45424	0.027772956084013194
CPB0166	NC_054654.1	28	156211	45424	0.027772956084013194
CPB0172	MW722082.1	28	156211	45424	0.027772956084013194
CPB0172	NC_054654.1	28	156211	45424	0.027772956084013194
CPB0197	MW722082.1	28	156211	45424	0.027772956084013194
CPB0197	NC_054654.1	28	156211	45424	0.027772956084013194
CPB0202	MW722082.1	28	156299	45424	0.027760840360296052
CPB0202	NC_054654.1	28	156299	45424	0.027760840360296052
CPB0220	MW722082.1	28	156299	45424	0.027760840360296052
CPB0220	NC_054654.1	28	156299	45424	0.027760840360296052
CPB0188	MW722082.1	28	156310	45424	0.027759326638048122
CPB0188	NC_054654.1	28	156310	45424	0.027759326638048122
CPB0196	MW722082.1	28	156311	45424	0.02775918903512033
CPB0196	NC_054654.1	28	156311	45424	0.02775918903512033
CPB0251	MW722082.1	28	156311	45424	0.02775918903512033
CPB0251	NC_054654.1	28	156311	45424	0.02775918903512033
CPB0282	MW722082.1	28	156311	45424	0.02775918903512033
CPB0282	NC_054654.1	28	156311	45424	0.02775918903512033
CPB0262	MW119258.1	28	155531	46218	0.02775726273736177
CPB0191	MW722082.1	28	156391	45424	0.027748185219136336
CPB0191	NC_054654.1	28	156391	45424	0.027748185219136336
CPB0262	OL362277.1	28	155531	46373	0.027735953720580075
CPB0277	MW722082.1	28	156482	45424	0.027735678979327015
CPB0277	NC_054654.1	28	156482	45424	0.027735678979327015
CPB0262	MT682064.1	28	155531	46391	0.027733481245233307
CPB0262	NC_054653.1	28	155531	46391	0.027733481245233307
CPB0849	MW722082.1	28	156692	45424	0.027706861406321125
CPB0849	NC_054654.1	28	156692	45424	0.027706861406321125
CPB0216	MW722082.1	28	156770	45424	0.027696172982383256
CPB0216	NC_054654.1	28	156770	45424	0.027696172982383256
CPB0518	MW722082.1	28	156802	45424	0.027691790373146872
CPB0518	NC_054654.1	28	156802	45424	0.027691790373146872
CPB0289	MZ836210.1	28	156127	46100	0.027691653438957214
